569780,52,mujer,casado,Fontanero o plomero
999839,26,hombre,casado,Carpintero
760618,31,hombre,casado,Panadero
873336,24,mujer,divorciado,Lechero
215539,71,mujer,casado,Escultor
975597,44,hombre,viudo,Policía
686531,53,hombre,soltero,Geógrafo
690909,74,hombre,casado,Psicólogo
55265,81,mujer,divorciado,decorador interiores
970828,54,hombre,viudo,chef
448434,83,hombre,casado,Fontanero o plomero
68404,43,mujer,casado,Panadero
7281,53,hombre,casado,Lechero
804927,87,mujer,viudo,Escultor
858131,75,mujer,viudo,Impresor
851110,85,mujer,soltero,Policía
991293,19,hombre,viudo,Geógrafo
362510,22,mujer,casado,Psicólogo
834356,30,hombre,casado,Técnico en turismo
355991,77,mujer,casado,Enfermero
992825,25,mujer,viudo,decorador interiores
964902,79,mujer,casado,chef
638785,37,hombre,viudo,Fontanero o plomero
736084,82,hombre,casado,Panadero
687824,57,hombre,soltero,Escultor
563777,63,mujer,viudo,Impresor
395822,33,hombre,divorciado,Policía
970800,46,mujer,casado,Geógrafo
748144,56,mujer,viudo,Técnico en turismo
656235,60,hombre,viudo,Enfermero
748165,84,hombre,viudo,decorador interiores
788386,24,mujer,viudo,chef
892922,67,hombre,soltero,Fontanero o plomero
294376,43,hombre,viudo,Carpintero
910275,77,hombre,casado,Escultor
275997,82,mujer,casado,Impresor
893712,23,hombre,divorciado,Geógrafo
539826,50,hombre,divorciado,Psicólogo
398318,70,mujer,casado,Enfermero
183027,63,mujer,viudo,chef
608826,68,hombre,divorciado,Fontanero o plomero
760618,31,hombre,casado,Panadero
873336,24,mujer,divorciado,Lechero
215539,71,mujer,casado,Escultor
975597,44,hombre,viudo,Policía
686531,53,hombre,soltero,Geógrafo
690909,74,hombre,casado,Psicólogo
55265,81,mujer,divorciado,decorador interiores
970828,54,hombre,viudo,chef
448434,83,hombre,casado,Fontanero o plomero
68404,43,mujer,casado,Panadero
7281,53,hombre,casado,Lechero
804927,87,mujer,viudo,Escultor
858131,75,mujer,viudo,Impresor
851110,85,mujer,soltero,Policía
991293,19,hombre,viudo,Geógrafo
362510,22,mujer,casado,Psicólogo
834356,30,hombre,casado,Técnico en turismo
355991,77,mujer,casado,Enfermero
992825,25,mujer,viudo,decorador interiores
964902,79,mujer,casado,chef
638785,37,hombre,viudo,Fontanero o plomero
736084,82,hombre,casado,Panadero
687824,57,hombre,soltero,Escultor
563777,63,mujer,viudo,Impresor
395822,33,hombre,divorciado,Policía
970800,46,mujer,casado,Geógrafo
748144,56,mujer,viudo,Técnico en turismo
656235,60,hombre,viudo,Enfermero
748165,84,hombre,viudo,decorador interiores
788386,24,mujer,viudo,chef
892922,67,hombre,soltero,Fontanero o plomero
294376,43,hombre,viudo,Carpintero
910275,77,hombre,casado,Escultor
275997,82,mujer,casado,Impresor
893712,23,hombre,divorciado,Geógrafo
539826,50,hombre,divorciado,Psicólogo
398318,70,mujer,casado,Enfermero
183027,63,mujer,viudo,chef
608826,68,hombre,divorciado,Fontanero o plomero
161633,47,hombre,soltero,Carpintero
201424,56,mujer,casado,Panadero
851237,89,mujer,casado,Lechero
95382,43,mujer,viudo,Escultor
181858,58,hombre,soltero,Impresor
830669,65,hombre,divorciado,Policía
493647,80,hombre,divorciado,Geógrafo
612740,20,hombre,casado,Psicólogo
162293,22,mujer,viudo,Técnico en turismo
504387,28,mujer,casado,Enfermero
959730,34,mujer,soltero,chef
705701,74,mujer,soltero,Fontanero o plomero
3836,34,hombre,viudo,Carpintero
801562,89,mujer,divorciado,Panadero
208986,79,hombre,divorciado,Escultor
939722,25,mujer,viudo,Impresor
174761,49,hombre,viudo,Policía
683373,89,mujer,casado,Geógrafo
694385,48,hombre,casado,Técnico en turismo
238843,30,hombre,soltero,Enfermero
394543,42,mujer,casado,decorador interiores
69356,23,hombre,viudo,chef
258226,82,hombre,divorciado,Fontanero o plomero
771615,36,mujer,casado,Carpintero
972348,87,hombre,viudo,Panadero
653871,33,mujer,casado,Lechero
699056,28,hombre,casado,Impresor
285671,83,mujer,viudo,Policía
351937,34,mujer,viudo,Geógrafo
437853,65,hombre,divorciado,Psicólogo
717753,44,mujer,casado,Enfermero
811642,35,hombre,casado,decorador interiores
623517,48,hombre,casado,chef
37685,49,mujer,viudo,Carpintero
248680,84,hombre,casado,Lechero
907341,59,mujer,viudo,Escultor
66510,40,hombre,divorciado,Impresor
353594,24,hombre,viudo,Geógrafo
227097,33,hombre,soltero,Psicólogo
980827,61,mujer,casado,Técnico en turismo
508580,59,hombre,viudo,Enfermero
552034,68,mujer,viudo,decorador interiores
734976,67,hombre,casado,chef
180151,86,hombre,viudo,Fontanero o plomero
497392,84,hombre,viudo,Carpintero
18477,37,mujer,casado,Panadero
100214,88,mujer,viudo,Escultor
775294,81,mujer,viudo,Impresor
594678,32,mujer,casado,Policía
532744,51,mujer,viudo,Psicólogo
839549,55,mujer,viudo,Técnico en turismo
702208,27,hombre,casado,Enfermero
423755,29,mujer,viudo,decorador interiores
529527,46,hombre,divorciado,Fontanero o plomero
748165,84,hombre,viudo,decorador interiores
788386,24,mujer,viudo,chef
892922,67,hombre,soltero,Fontanero o plomero
294376,43,hombre,viudo,Carpintero
910275,77,hombre,casado,Escultor
275997,82,mujer,casado,Impresor
893712,23,hombre,divorciado,Geógrafo
539826,50,hombre,divorciado,Psicólogo
398318,70,mujer,casado,Enfermero
183027,63,mujer,viudo,chef
608826,68,hombre,divorciado,Fontanero o plomero
161633,47,hombre,soltero,Carpintero
201424,56,mujer,casado,Panadero
851237,89,mujer,casado,Lechero
95382,43,mujer,viudo,Escultor
181858,58,hombre,soltero,Impresor
830669,65,hombre,divorciado,Policía
493647,80,hombre,divorciado,Geógrafo
612740,20,hombre,casado,Psicólogo
162293,22,mujer,viudo,Técnico en turismo
504387,28,mujer,casado,Enfermero
959730,34,mujer,soltero,chef
705701,74,mujer,soltero,Fontanero o plomero
3836,34,hombre,viudo,Carpintero
801562,89,mujer,divorciado,Panadero
208986,79,hombre,divorciado,Escultor
939722,25,mujer,viudo,Impresor
174761,49,hombre,viudo,Policía
683373,89,mujer,casado,Geógrafo
694385,48,hombre,casado,Técnico en turismo
238843,30,hombre,soltero,Enfermero
394543,42,mujer,casado,decorador interiores
69356,23,hombre,viudo,chef
258226,82,hombre,divorciado,Fontanero o plomero
771615,36,mujer,casado,Carpintero
972348,87,hombre,viudo,Panadero
653871,33,mujer,casado,Lechero
699056,28,hombre,casado,Impresor
285671,83,mujer,viudo,Policía
351937,34,mujer,viudo,Geógrafo
437853,65,hombre,divorciado,Psicólogo
680882,32,mujer,viudo,Carpintero
440596,66,hombre,divorciado,Panadero
271701,77,hombre,viudo,Impresor
632702,26,hombre,viudo,Policía
215879,20,mujer,divorciado,Geógrafo
246135,63,hombre,soltero,Psicólogo
771806,27,hombre,divorciado,Técnico en turismo
483009,21,hombre,soltero,Enfermero
352610,23,hombre,casado,decorador interiores
824083,21,hombre,casado,chef
558998,32,mujer,viudo,Carpintero
771196,63,mujer,casado,Panadero
653747,64,hombre,casado,Escultor
702010,87,mujer,soltero,Policía
861469,37,hombre,casado,decorador interiores
150375,63,mujer,viudo,chef
134252,52,mujer,divorciado,Fontanero o plomero
360771,26,mujer,viudo,Carpintero
644019,82,mujer,divorciado,Panadero
484768,28,hombre,soltero,Lechero
450488,81,hombre,soltero,Escultor
395018,72,hombre,divorciado,Impresor
88425,47,hombre,viudo,Policía
324187,50,hombre,viudo,Geógrafo
952047,21,mujer,casado,Técnico en turismo
80928,65,mujer,casado,Enfermero
179903,53,hombre,viudo,decorador interiores
303552,85,hombre,viudo,chef
560799,41,mujer,casado,Panadero
966616,57,hombre,soltero,Lechero
204225,22,hombre,soltero,Policía
403639,68,mujer,divorciado,Geógrafo
912537,41,hombre,soltero,Psicólogo
740331,24,mujer,casado,Enfermero
99204,49,hombre,soltero,chef
463490,39,hombre,soltero,Fontanero o plomero
466588,65,mujer,viudo,Carpintero
458927,47,hombre,divorciado,Panadero
588977,57,mujer,soltero,Lechero
215810,73,hombre,casado,Escultor
412875,64,hombre,casado,Impresor
243171,57,mujer,divorciado,Policía
634768,51,hombre,divorciado,Geógrafo
583520,23,hombre,divorciado,Psicólogo
297749,76,mujer,viudo,Técnico en turismo
740510,26,mujer,casado,Enfermero
372565,36,hombre,soltero,chef
547422,59,hombre,casado,Carpintero
697530,60,hombre,soltero,Lechero
203024,64,mujer,divorciado,Escultor
885524,81,mujer,viudo,Impresor
671798,44,hombre,casado,Policía
90872,30,mujer,casado,Geógrafo
731461,23,mujer,divorciado,Psicólogo
496443,45,hombre,casado,Técnico en turismo
682277,41,hombre,soltero,Enfermero
402553,67,mujer,viudo,decorador interiores
58756,62,hombre,viudo,chef
825156,32,mujer,viudo,Fontanero o plomero
414612,46,hombre,divorciado,Carpintero
768282,75,hombre,divorciado,Lechero
55544,19,hombre,soltero,Escultor
294902,40,hombre,divorciado,Impresor
978595,39,mujer,soltero,Policía
80876,70,hombre,soltero,Geógrafo
969025,78,hombre,soltero,Técnico en turismo
535096,28,hombre,viudo,decorador interiores
371469,57,mujer,viudo,chef
410852,67,hombre,viudo,Panadero
255141,76,hombre,divorciado,Lechero
70184,86,mujer,casado,Escultor
248640,73,hombre,soltero,Impresor
719290,55,hombre,casado,Policía
604886,87,hombre,divorciado,Geógrafo
77315,78,mujer,casado,Psicólogo
834635,37,hombre,viudo,Técnico en turismo
519036,84,mujer,viudo,Fontanero o plomero
845699,50,mujer,viudo,Panadero
687105,19,hombre,divorciado,Lechero
5950,33,hombre,viudo,Escultor
426529,79,hombre,casado,Impresor
99253,30,hombre,casado,Policía
435878,38,hombre,viudo,Geógrafo
236977,88,hombre,divorciado,Psicólogo
727584,82,hombre,soltero,Técnico en turismo
115181,78,mujer,viudo,decorador interiores
545004,63,hombre,soltero,chef
101432,76,mujer,casado,Fontanero o plomero
232112,28,mujer,casado,Panadero
256423,26,mujer,casado,Lechero
232067,81,mujer,casado,Escultor
667237,80,hombre,casado,Impresor
356583,39,hombre,viudo,Geógrafo
780595,54,mujer,casado,Técnico en turismo
935846,86,mujer,soltero,decorador interiores
237408,86,mujer,viudo,chef
868837,45,mujer,divorciado,Panadero
372836,24,hombre,divorciado,Impresor
839057,38,hombre,soltero,Policía
825177,49,mujer,casado,Geógrafo
846329,80,hombre,viudo,Psicólogo
110536,80,mujer,divorciado,Técnico en turismo
863444,23,hombre,viudo,Enfermero
408302,33,hombre,viudo,decorador interiores
389271,29,hombre,viudo,Fontanero o plomero
857896,46,hombre,divorciado,Panadero
629437,88,mujer,divorciado,Lechero
877118,84,hombre,soltero,Escultor
724742,25,mujer,casado,Impresor
496609,40,mujer,casado,Policía
436529,72,hombre,viudo,Psicólogo
293259,56,mujer,viudo,Técnico en turismo
610357,74,mujer,casado,Enfermero
122258,63,hombre,soltero,decorador interiores
345182,33,hombre,casado,chef
159578,20,mujer,viudo,Fontanero o plomero
11201,58,mujer,casado,Carpintero
639053,49,hombre,viudo,Lechero
845822,87,hombre,divorciado,Escultor
518690,27,mujer,casado,Impresor
868492,89,mujer,viudo,Geógrafo
767737,86,hombre,casado,Psicólogo
658270,45,mujer,viudo,Técnico en turismo
36117,43,hombre,viudo,Enfermero
155802,59,mujer,divorciado,decorador interiores
381437,22,mujer,casado,chef
719786,73,hombre,viudo,Fontanero o plomero
722827,73,mujer,divorciado,Carpintero
323436,84,hombre,viudo,Panadero
84041,59,mujer,soltero,Lechero
262784,42,hombre,viudo,Impresor
40174,87,mujer,casado,Policía
749251,22,hombre,casado,Geógrafo
437853,65,hombre,divorciado,Psicólogo
717753,44,mujer,casado,Enfermero
811642,35,hombre,casado,decorador interiores
623517,48,hombre,casado,chef
37685,49,mujer,viudo,Carpintero
248680,84,hombre,casado,Lechero
907341,59,mujer,viudo,Escultor
66510,40,hombre,divorciado,Impresor
353594,24,hombre,viudo,Geógrafo
227097,33,hombre,soltero,Psicólogo
980827,61,mujer,casado,Técnico en turismo
508580,59,hombre,viudo,Enfermero
552034,68,mujer,viudo,decorador interiores
734976,67,hombre,casado,chef
180151,86,hombre,viudo,Fontanero o plomero
497392,84,hombre,viudo,Carpintero
18477,37,mujer,casado,Panadero
100214,88,mujer,viudo,Escultor
775294,81,mujer,viudo,Impresor
594678,32,mujer,casado,Policía
532744,51,mujer,viudo,Psicólogo
839549,55,mujer,viudo,Técnico en turismo
702208,27,hombre,casado,Enfermero
423755,29,mujer,viudo,decorador interiores
529527,46,hombre,divorciado,Fontanero o plomero
702653,22,hombre,viudo,Panadero
233735,56,mujer,casado,Lechero
611171,50,hombre,divorciado,Escultor
446571,81,hombre,viudo,Impresor
597724,51,mujer,soltero,Policía
498563,32,mujer,viudo,Geógrafo
627024,59,hombre,divorciado,Psicólogo
182971,56,mujer,divorciado,decorador interiores
763085,49,mujer,casado,chef
601415,31,mujer,viudo,Fontanero o plomero
872936,38,mujer,viudo,Carpintero
906119,53,mujer,casado,Panadero
198405,84,hombre,soltero,Lechero
328246,56,mujer,viudo,Escultor
793968,64,mujer,viudo,Impresor
688897,66,hombre,soltero,Policía
597468,87,hombre,soltero,Geógrafo
368417,78,mujer,casado,Psicólogo
308469,79,hombre,viudo,Técnico en turismo
125711,68,hombre,viudo,Enfermero
918801,51,hombre,divorciado,decorador interiores
65124,39,mujer,casado,chef
492827,79,mujer,casado,Fontanero o plomero
326053,58,hombre,divorciado,Carpintero
890924,83,hombre,soltero,Panadero
999898,20,mujer,soltero,Lechero
344352,65,mujer,casado,Geógrafo
356291,19,hombre,casado,Psicólogo
543196,40,mujer,casado,Técnico en turismo
420625,76,mujer,casado,Enfermero
747981,37,hombre,soltero,Fontanero o plomero
795871,64,mujer,viudo,Carpintero
389900,51,mujer,casado,Panadero
989963,22,hombre,casado,Lechero
542937,39,hombre,casado,Escultor
658827,41,hombre,casado,Impresor
897498,22,hombre,soltero,Policía
125066,25,hombre,casado,Geógrafo
604498,76,mujer,viudo,Psicólogo
970581,58,mujer,divorciado,Técnico en turismo
958283,48,hombre,divorciado,Enfermero
615536,68,mujer,viudo,decorador interiores
753622,79,hombre,soltero,chef
434915,46,hombre,casado,Fontanero o plomero
634803,66,mujer,casado,Carpintero
293034,76,hombre,viudo,Panadero
641470,62,mujer,divorciado,Lechero
280697,71,mujer,casado,Escultor
491548,64,mujer,divorciado,Impresor
496351,48,hombre,viudo,Geógrafo
852174,49,mujer,casado,Técnico en turismo
911182,46,mujer,casado,Enfermero
644135,20,hombre,divorciado,decorador interiores
706369,36,hombre,divorciado,chef
102988,47,mujer,casado,Fontanero o plomero
212017,87,mujer,soltero,Carpintero
866036,75,mujer,casado,Lechero
77466,48,hombre,casado,Escultor
246193,19,hombre,casado,Impresor
353902,35,hombre,viudo,Policía
150758,36,hombre,casado,Geógrafo
132110,56,hombre,viudo,Psicólogo
88892,81,mujer,soltero,Técnico en turismo
421121,59,hombre,soltero,Enfermero
831160,46,hombre,casado,decorador interiores
125083,38,hombre,divorciado,chef
242698,61,hombre,soltero,Fontanero o plomero
795826,31,mujer,viudo,Lechero
292390,84,hombre,soltero,Escultor
480598,61,mujer,viudo,Impresor
78344,89,mujer,soltero,Policía
911327,56,mujer,casado,Técnico en turismo
796014,67,mujer,viudo,decorador interiores
481211,23,hombre,viudo,chef
634221,66,hombre,soltero,Fontanero o plomero
638146,67,mujer,soltero,Carpintero
563694,83,mujer,casado,Panadero
698642,44,mujer,viudo,Escultor
124756,21,hombre,divorciado,Impresor
947168,37,hombre,soltero,Policía
777534,33,hombre,divorciado,Psicólogo
647662,83,mujer,viudo,Técnico en turismo
344834,22,mujer,divorciado,Enfermero
637770,43,mujer,soltero,decorador interiores
561512,32,mujer,casado,Fontanero o plomero
532923,45,mujer,divorciado,Panadero
123412,55,hombre,casado,Lechero
348203,84,mujer,casado,Impresor
45291,58,hombre,casado,Policía
375133,85,mujer,viudo,Técnico en turismo
172235,82,mujer,casado,decorador interiores
36168,28,hombre,casado,chef
182032,35,mujer,casado,Fontanero o plomero
42589,69,hombre,soltero,Carpintero
874334,69,mujer,casado,Panadero
869328,88,hombre,casado,Lechero
218813,63,mujer,casado,Escultor
160080,64,mujer,viudo,Impresor
456573,43,mujer,casado,Policía
928925,84,mujer,casado,Geógrafo
758778,33,hombre,casado,Psicólogo
565105,53,mujer,casado,Técnico en turismo
205080,60,mujer,casado,Enfermero
253222,71,mujer,viudo,decorador interiores
534808,76,mujer,divorciado,chef
51817,49,hombre,casado,Carpintero
732416,57,mujer,casado,Panadero
171350,44,hombre,divorciado,Lechero
326541,73,mujer,soltero,Escultor
147344,77,hombre,divorciado,Psicólogo
45150,52,hombre,casado,Técnico en turismo
790182,21,hombre,divorciado,Enfermero
745907,20,mujer,casado,decorador interiores
453448,82,mujer,soltero,chef
574568,76,mujer,divorciado,Fontanero o plomero
236742,28,mujer,casado,Carpintero
432341,25,mujer,casado,Panadero
648897,49,hombre,viudo,Escultor
706437,25,hombre,casado,Impresor
960849,39,mujer,casado,Policía
985830,74,hombre,soltero,Geógrafo
711964,89,mujer,soltero,Técnico en turismo
673770,79,hombre,soltero,Enfermero
309019,52,hombre,viudo,decorador interiores
259953,53,mujer,viudo,Fontanero o plomero
443954,76,mujer,divorciado,Lechero
735226,21,hombre,casado,Escultor
27595,58,hombre,casado,Impresor
720298,24,hombre,viudo,Policía
952706,57,hombre,casado,Geógrafo
889556,50,hombre,divorciado,Psicólogo
541729,84,hombre,soltero,Enfermero
168438,87,hombre,divorciado,decorador interiores
507127,43,mujer,casado,chef
958250,70,hombre,viudo,Carpintero
139203,39,mujer,casado,Panadero
993295,88,hombre,divorciado,Lechero
926173,51,mujer,casado,Escultor
509765,88,mujer,casado,Impresor
342835,53,hombre,viudo,Psicólogo
683543,68,hombre,soltero,Enfermero
70710,19,mujer,soltero,decorador interiores
556419,75,mujer,viudo,chef
882962,52,hombre,casado,Carpintero
681430,53,mujer,viudo,Panadero
560762,64,mujer,divorciado,Escultor
237890,28,mujer,casado,Impresor
585717,70,hombre,soltero,Policía
809954,80,mujer,casado,Geógrafo
112690,67,mujer,casado,Psicólogo
452586,26,hombre,viudo,Técnico en turismo
334637,26,mujer,casado,Enfermero
698312,72,mujer,casado,decorador interiores
765368,53,hombre,casado,chef
554763,34,mujer,divorciado,Carpintero
200917,30,hombre,soltero,Panadero
356961,69,mujer,soltero,Escultor
967940,79,hombre,divorciado,Policía
291651,38,mujer,casado,Geógrafo
120909,82,mujer,viudo,Psicólogo
620290,52,mujer,casado,Técnico en turismo
335121,74,hombre,viudo,Enfermero
31159,54,hombre,divorciado,Fontanero o plomero
672253,26,hombre,divorciado,Panadero
9950,30,hombre,casado,Lechero
745699,28,hombre,divorciado,Escultor
378854,55,mujer,viudo,Impresor
838077,62,hombre,soltero,Policía
394658,62,mujer,casado,Geógrafo
203272,67,mujer,casado,Psicólogo
325938,23,hombre,divorciado,Enfermero
438094,81,mujer,divorciado,decorador interiores
183736,23,hombre,soltero,chef
46558,31,hombre,soltero,Carpintero
116276,66,mujer,casado,Panadero
344987,68,mujer,casado,Escultor
979899,45,mujer,casado,Impresor
773603,78,hombre,soltero,Policía
108534,50,hombre,viudo,Psicólogo
117717,88,mujer,viudo,Técnico en turismo
599779,66,mujer,viudo,Enfermero
212775,58,mujer,viudo,decorador interiores
136850,25,mujer,soltero,chef
382933,36,hombre,viudo,Fontanero o plomero
416233,50,mujer,casado,Panadero
618254,61,mujer,casado,Lechero
945030,33,hombre,viudo,Escultor
926520,64,hombre,casado,Impresor
514996,19,hombre,viudo,Policía
650158,88,hombre,casado,Geógrafo
863368,63,mujer,viudo,Psicólogo
104036,30,mujer,viudo,Técnico en turismo
153033,40,mujer,casado,Enfermero
611220,69,hombre,divorciado,decorador interiores
543257,59,mujer,casado,chef
907989,42,mujer,viudo,Fontanero o plomero
680882,32,mujer,viudo,Carpintero
440596,66,hombre,divorciado,Panadero
271701,77,hombre,viudo,Impresor
632702,26,hombre,viudo,Policía
215879,20,mujer,divorciado,Geógrafo
246135,63,hombre,soltero,Psicólogo
771806,27,hombre,divorciado,Técnico en turismo
483009,21,hombre,soltero,Enfermero
352610,23,hombre,casado,decorador interiores
824083,21,hombre,casado,chef
558998,32,mujer,viudo,Carpintero
771196,63,mujer,casado,Panadero
653747,64,hombre,casado,Escultor
702010,87,mujer,soltero,Policía
861469,37,hombre,casado,decorador interiores
150375,63,mujer,viudo,chef
134252,52,mujer,divorciado,Fontanero o plomero
360771,26,mujer,viudo,Carpintero
644019,82,mujer,divorciado,Panadero
484768,28,hombre,soltero,Lechero
450488,81,hombre,soltero,Escultor
395018,72,hombre,divorciado,Impresor
88425,47,hombre,viudo,Policía
324187,50,hombre,viudo,Geógrafo
952047,21,mujer,casado,Técnico en turismo
80928,65,mujer,casado,Enfermero
179903,53,hombre,viudo,decorador interiores
303552,85,hombre,viudo,chef
163581,82,mujer,casado,Fontanero o plomero
502295,24,mujer,viudo,Panadero
315866,24,mujer,divorciado,Lechero
732241,43,mujer,casado,Escultor
847011,19,mujer,viudo,Policía
615483,69,hombre,soltero,Geógrafo
706373,23,mujer,viudo,Técnico en turismo
734741,47,mujer,casado,decorador interiores
456358,41,mujer,casado,chef
613652,71,hombre,divorciado,Carpintero
342632,77,hombre,divorciado,Panadero
306435,45,mujer,divorciado,Lechero
579104,32,hombre,soltero,Escultor
288609,43,hombre,soltero,Policía
254910,54,hombre,casado,Geógrafo
314620,27,hombre,divorciado,Psicólogo
506159,56,hombre,soltero,Técnico en turismo
348308,65,hombre,viudo,Enfermero
324187,50,hombre,viudo,Geógrafo
952047,21,mujer,casado,Técnico en turismo
80928,65,mujer,casado,Enfermero
179903,53,hombre,viudo,decorador interiores
303552,85,hombre,viudo,chef
163581,82,mujer,casado,Fontanero o plomero
502295,24,mujer,viudo,Panadero
315866,24,mujer,divorciado,Lechero
732241,43,mujer,casado,Escultor
847011,19,mujer,viudo,Policía
615483,69,hombre,soltero,Geógrafo
706373,23,mujer,viudo,Técnico en turismo
734741,47,mujer,casado,decorador interiores
456358,41,mujer,casado,chef
613652,71,hombre,divorciado,Carpintero
342632,77,hombre,divorciado,Panadero
306435,45,mujer,divorciado,Lechero
579104,32,hombre,soltero,Escultor
288609,43,hombre,soltero,Policía
254910,54,hombre,casado,Geógrafo
314620,27,hombre,divorciado,Psicólogo
506159,56,hombre,soltero,Técnico en turismo
348308,65,hombre,viudo,Enfermero
509329,44,hombre,viudo,decorador interiores
905711,56,hombre,casado,Fontanero o plomero
536907,81,mujer,casado,Carpintero
499278,22,mujer,casado,Panadero
685996,24,mujer,casado,Lechero
428139,23,hombre,soltero,Escultor
562975,56,hombre,viudo,Policía
438075,55,mujer,casado,Geógrafo
504072,79,hombre,soltero,Psicólogo
850204,71,mujer,casado,Técnico en turismo
506605,27,mujer,casado,decorador interiores
823616,53,mujer,casado,chef
853534,46,mujer,viudo,Fontanero o plomero
599787,53,hombre,divorciado,Carpintero
485306,63,hombre,casado,Panadero
817159,32,mujer,casado,Lechero
961304,83,hombre,soltero,Impresor
244030,33,hombre,viudo,Geógrafo
391204,48,hombre,soltero,Psicólogo
760306,39,mujer,viudo,Técnico en turismo
683614,26,mujer,casado,Enfermero
745035,81,mujer,viudo,decorador interiores
5464,60,mujer,soltero,chef
906782,30,hombre,casado,Carpintero
824852,70,mujer,casado,Panadero
714811,61,hombre,divorciado,Escultor
562477,76,hombre,soltero,Policía
221889,66,mujer,casado,Geógrafo
525234,23,mujer,casado,Psicólogo
319789,71,mujer,divorciado,Técnico en turismo
253492,63,mujer,casado,Enfermero
528107,47,hombre,divorciado,decorador interiores
121786,49,mujer,casado,chef
9884,43,mujer,casado,Carpintero
783944,19,hombre,soltero,Panadero
16276,64,mujer,soltero,Lechero
884903,73,mujer,viudo,Escultor
710444,58,mujer,casado,Impresor
876400,71,mujer,casado,Policía
498214,46,hombre,divorciado,Geógrafo
226103,89,hombre,casado,Psicólogo
556923,79,mujer,soltero,Técnico en turismo
2226,29,mujer,casado,Enfermero
846939,65,mujer,viudo,decorador interiores
438013,52,hombre,soltero,Fontanero o plomero
267850,21,hombre,soltero,Panadero
929293,39,mujer,viudo,Lechero
909350,75,hombre,viudo,Escultor
611384,26,hombre,divorciado,Impresor
771568,38,hombre,divorciado,Psicólogo
892021,82,hombre,viudo,Técnico en turismo
899928,45,mujer,casado,Enfermero
948404,22,mujer,casado,decorador interiores
303870,19,mujer,casado,chef
168633,70,mujer,casado,Fontanero o plomero
126172,50,hombre,casado,Panadero
28409,21,hombre,soltero,Lechero
106748,82,mujer,casado,Impresor
643192,41,hombre,soltero,Policía
13211,28,hombre,casado,Geógrafo
488298,65,mujer,divorciado,Psicólogo
631643,87,mujer,viudo,Técnico en turismo
234130,34,mujer,viudo,Enfermero
446736,23,hombre,viudo,decorador interiores
748218,24,mujer,viudo,Fontanero o plomero
585289,25,hombre,divorciado,Carpintero
861442,47,hombre,casado,Panadero
791748,44,mujer,casado,Lechero
43415,76,mujer,casado,Escultor
492971,44,hombre,casado,Impresor
884384,23,mujer,casado,Policía
988573,83,mujer,viudo,Técnico en turismo
844443,69,hombre,viudo,chef
444996,70,mujer,viudo,Fontanero o plomero
608079,40,mujer,viudo,Carpintero
816024,19,hombre,viudo,Panadero
105493,78,hombre,casado,Lechero
72950,39,mujer,casado,Escultor
530199,34,mujer,soltero,Impresor
224634,78,hombre,soltero,Geógrafo
373064,56,mujer,viudo,Psicólogo
139653,47,mujer,viudo,Técnico en turismo
564029,69,mujer,casado,chef
271498,72,hombre,soltero,Carpintero
897967,71,mujer,viudo,Panadero
629132,60,hombre,casado,Lechero
944535,52,mujer,casado,trailerista
564457,50,hombre,soltero,Mecánico
946430,53,mujer,casado,Sastre
139003,67,mujer,viudo,Artesano
671400,61,mujer,soltero,Escritor
276994,29,hombre,casado,Barbero
828978,67,hombre,viudo,Ingeniero
890007,22,mujer,casado,Farmacólogo
782534,68,hombre,soltero,Politólogo
88397,39,hombre,viudo,Economista
111250,70,hombre,soltero,trailerista
434638,19,mujer,casado,Mecánico
771891,19,hombre,divorciado,Sastre
34416,66,mujer,casado,Barbero
161588,27,mujer,casado,Ingeniero
277932,32,mujer,casado,Contador
649899,60,mujer,casado,Farmacólogo
480847,44,mujer,casado,Politólogo
394006,35,hombre,divorciado,Economista
979522,57,hombre,soltero,ing. Industrial
9123,74,mujer,casado,Mecánico
672276,47,hombre,viudo,Artesano
973495,73,mujer,casado,Escritor
949515,80,hombre,viudo,Barbero
475869,58,mujer,casado,Ingeniero
541044,19,mujer,casado,Contador
654928,24,mujer,casado,Farmacólogo
824793,53,mujer,viudo,Politólogo
669642,53,hombre,soltero,Economista
363467,20,hombre,soltero,ing. Industrial
973450,87,mujer,soltero,trailerista
40736,69,mujer,viudo,Mecánico
247309,75,hombre,divorciado,Artesano
397741,30,hombre,viudo,Escritor
870910,22,mujer,soltero,Barbero
203957,28,hombre,viudo,Ingeniero
575390,49,hombre,soltero,Contador
125314,71,hombre,soltero,Farmacólogo
370515,81,hombre,viudo,Politólogo
389395,83,mujer,viudo,Economista
875663,39,mujer,casado,ing. Industrial
846475,71,hombre,soltero,trailerista
860099,53,hombre,viudo,Mecánico
484997,48,mujer,viudo,Sastre
702917,66,hombre,viudo,Escritor
193459,31,hombre,soltero,Barbero
875238,76,hombre,casado,Contador
554006,88,mujer,casado,Farmacólogo
16740,65,mujer,viudo,Politólogo
431478,58,hombre,viudo,Economista
566132,45,mujer,divorciado,ing. Industrial
182098,84,mujer,casado,Mecánico
439559,66,hombre,viudo,Sastre
682963,76,hombre,soltero,Artesano
234649,75,hombre,casado,Escritor
177525,27,hombre,viudo,Contador
178361,29,hombre,soltero,Farmacólogo
301332,39,mujer,casado,Economista
636896,68,hombre,divorciado,ing. Industrial
