1618,NULL,NULL,NULL
1619,2020-11-06,16:57:53,18:57:53
1620,2020-11-14,16:14:52,18:14:52
1621,05/11/2020,12:07:27,13:7 :27
1622,NULL,NULL,NULL
1623,2020-11-06,11:57:09,"14:57:9 "
1624,2020-12-16,08:32:23,11:32:23
1625,2020-11-29,13:31:14,16:31:14
1626,2020-11-15,09:23:58,12:23:58
1627,2020-11-08,09:16:11,11:16:11
1628,NULL,NULL,NULL
1629,2020-12-02,14:16:07,"16:16:7 "
1630,2020-12-16,12:32:14,14:32:14
1631,2020-11-28,08:31:58,11:31:58
1632,06/11/2020,12:12:44,13:12:44
1633,2020-12-08,15:42:37,17:42:37
1634,NULL,NULL,NULL
1635,2020-11-28,09:21:16,11:21:16
1636,05/12/2020,08:26:28,9 :26:28
1637,2020-12-15,15:41:54,17:41:54
1638,2020-12-07,15:02:14,17:2 :14
1639,09/11/2020,16:50:49,17:50:49
1640,2020-11-15,09:39:21,11:39:21
1641,NULL,NULL,NULL
1642,2020-11-23,09:55:59,11:55:59
1643,2020-12-13,13:20:51,15:20:51
1644,NULL,NULL,NULL
1645,2020-11-25,11:18:21,13:18:21
1646,12/11/2020,08:17:02,"9 :17:2 "
1647,2020-11-12,10:58:42,13:58:42
1648,NULL,NULL,NULL
1649,2020-11-16,14:05:36,17:5 :36
1650,NULL,NULL,NULL
1651,2020-12-08,10:14:19,12:14:19
1652,2020-11-07,15:21:04,"17:21:4 "
1653,NULL,NULL,NULL
1654,04/11/2020,11:27:47,12:27:47
1655,2020-11-30,16:28:00,"18:28:0 "
1656,14/11/2020,10:55:52,11:55:52
1657,NULL,NULL,NULL
1658,2020-11-02,13:29:15,15:29:15
1659,2020-12-07,14:21:44,16:21:44
1660,2020-11-30,14:50:49,16:50:49
1661,NULL,NULL,NULL
1662,2020-11-05,13:11:49,15:11:49
1663,NULL,NULL,NULL
1664,2020-11-11,09:57:13,11:57:13
1665,2020-12-16,13:20:50,15:20:50
1666,2020-11-29,17:38:22,19:38:22
1667,NULL,NULL,NULL
1668,2020-11-16,08:40:31,10:40:31
1669,2020-12-02,08:39:23,11:39:23
1670,2020-11-19,12:28:22,14:28:22
1671,NULL,NULL,NULL
1672,2020-12-07,15:17:13,17:17:13
1673,2020-11-03,15:31:31,18:31:31
1674,NULL,NULL,NULL
1675,2020-12-03,15:03:32,17:3 :32
1676,NULL,NULL,NULL
1677,2020-11-27,11:11:01,"13:11:1 "
1678,29/11/2020,09:04:20,10:4 :20
1679,2020-11-24,12:09:35,14:9 :35
1680,2020-11-09,13:56:35,15:56:35
1681,2020-12-03,08:01:24,10:1 :24
1682,2020-11-06,16:45:55,18:45:55
1683,NULL,NULL,NULL
1684,NULL,NULL,NULL
1685,2020-11-19,11:48:18,13:48:18
1686,NULL,NULL,NULL
1687,24/11/2020,14:05:36,15:5 :36
1688,2020-12-08,15:29:56,18:29:56
1689,2020-11-14,13:15:30,15:15:30
1690,2020-11-26,10:34:15,12:34:15
1691,2020-11-04,09:08:32,11:8 :32
1692,2020-11-11,13:13:51,15:13:51
1693,2020-12-05,09:48:19,11:48:19
1694,2020-12-04,15:11:16,18:11:16
1695,06/11/2020,13:47:28,14:47:28
1696,2020-12-03,13:04:22,15:4 :22
1697,09/12/2020,09:22:10,10:22:10
1698,NULL,NULL,NULL
1699,NULL,NULL,NULL
1700,2020-11-09,15:56:59,17:56:59
1701,2020-11-07,12:56:58,14:56:58
1702,2020-11-13,08:02:08,"10:2 :8 "
1703,2020-11-29,11:59:55,13:59:55
1704,2020-12-08,17:20:54,19:20:54
1705,2020-12-04,10:08:03,"12:8 :3 "
1706,15/12/2020,08:10:14,9 :10:14
1707,09/12/2020,14:29:33,15:29:33
1708,2020-12-02,11:00:24,13:0 :24
1709,2020-11-17,17:22:38,19:22:38
1710,2020-11-22,13:04:00,"15:4 :0 "
1711,NULL,NULL,NULL
1712,2020-11-08,16:48:42,18:48:42
1713,2020-11-06,14:52:13,16:52:13
1714,2020-11-11,14:54:48,16:54:48
1715,2020-12-15,17:42:41,19:42:41
1716,2020-11-26,08:30:42,10:30:42
1717,NULL,NULL,NULL
1718,2020-12-07,11:28:07,"13:28:7 "
1719,NULL,NULL,NULL
1720,NULL,NULL,NULL
1721,2020-11-11,17:24:50,19:24:50
1722,2020-12-15,17:47:48,19:47:48
1723,2020-11-02,17:35:43,19:35:43
1724,16/11/2020,11:01:36,12:1 :36
1725,20/11/2020,09:53:25,10:53:25
1726,2020-12-15,10:04:01,"12:4 :1 "
1727,2020-11-05,11:21:10,13:21:10
1728,06/12/2020,10:44:43,11:44:43
1729,2020-11-30,11:50:18,13:50:18
1730,2020-11-30,14:31:28,16:31:28
1731,24/11/2020,17:37:30,18:37:30
1732,2020-12-14,10:34:41,12:34:41
1733,2020-11-05,11:26:37,13:26:37
1734,2020-12-10,11:41:44,13:41:44
1735,2020-12-13,10:08:25,12:8 :25
1736,2020-12-15,14:10:00,"17:10:0 "
1737,2020-11-17,14:48:37,16:48:37
1738,2020-11-20,11:19:34,13:19:34
1739,2020-12-09,10:19:40,12:19:40
1740,2020-11-22,15:47:45,17:47:45
1741,2020-12-16,13:39:56,15:39:56
1742,2020-12-06,08:20:33,11:20:33
1743,30/11/2020,17:12:12,18:12:12
1744,2020-12-02,10:00:22,13:0 :22
1745,NULL,NULL,NULL
1746,30/11/2020,09:22:20,10:22:20
1747,2020-11-21,09:52:00,"11:52:0 "
1748,2020-11-26,17:25:18,19:25:18
1749,2020-12-14,15:23:26,17:23:26
1750,2020-12-04,14:56:39,16:56:39
1751,16/11/2020,15:42:57,16:42:57
1752,2020-11-06,16:32:37,18:32:37
1753,2020-11-29,15:01:34,17:1 :34
1754,2020-11-30,15:25:05,"17:25:5 "
1755,2020-12-01,11:57:18,14:57:18
1756,2020-11-22,13:57:51,15:57:51
1757,2020-11-03,10:21:10,13:21:10
1758,2020-11-11,14:07:05,"16:7 :5 "
1759,2020-11-16,09:58:49,11:58:49
1760,2020-11-12,14:33:41,16:33:41
1761,2020-12-07,12:28:40,15:28:40
1762,NULL,NULL,NULL
1763,NULL,NULL,NULL
1764,2020-12-04,09:57:23,11:57:23
1765,2020-11-24,10:34:28,12:34:28
1766,2020-11-23,12:55:46,14:55:46
1767,2020-11-07,16:04:28,18:4 :28
1768,12/11/2020,10:03:22,11:3 :22
1769,2020-11-29,12:58:11,14:58:11
1770,2020-12-11,12:05:52,14:5 :52
1771,2020-11-21,12:30:44,14:30:44
1772,2020-11-17,14:37:38,16:37:38
1773,2020-12-09,13:10:21,15:10:21
1774,2020-12-08,14:54:07,"16:54:7 "
1775,NULL,NULL,NULL
1776,2020-11-26,15:09:48,17:9 :48
1777,2020-11-27,14:16:29,17:16:29
1778,NULL,NULL,NULL
1779,2020-12-10,13:36:57,15:36:57
1780,2020-11-27,16:12:26,18:12:26
1781,04/11/2020,14:02:49,15:2 :49
1782,2020-11-12,12:29:08,"14:29:8 "
1783,2020-11-15,16:24:51,18:24:51
1784,NULL,NULL,NULL
1785,2020-12-06,13:31:38,15:31:38
1786,2020-11-24,11:05:29,13:5 :29
1787,2020-11-15,17:00:16,20:0 :16
1788,NULL,NULL,NULL
1789,2020-12-08,14:45:14,16:45:14
1790,06/11/2020,17:46:17,18:46:17
1791,2020-12-04,12:24:59,14:24:59
1792,2020-12-11,09:17:24,12:17:24
1793,2020-12-08,15:37:31,17:37:31
1794,2020-11-14,12:24:44,14:24:44
1795,2020-11-17,08:52:34,11:52:34
1796,NULL,NULL,NULL
1797,2020-11-25,12:37:06,"14:37:6 "
1798,08/11/2020,11:04:59,12:4 :59
1799,NULL,NULL,NULL
1800,2020-11-18,17:45:57,20:45:57
1801,2020-12-15,17:34:25,19:34:25
1802,NULL,NULL,NULL
1803,2020-11-09,08:35:08,"10:35:8 "
1804,05/12/2020,10:35:50,11:35:50
1805,2020-11-20,08:02:11,11:2 :11
1806,2020-11-26,17:05:29,19:5 :29
1807,NULL,NULL,NULL
1808,2020-11-18,15:07:53,17:7 :53
1809,2020-11-20,12:35:56,14:35:56
1810,2020-11-02,16:11:31,18:11:31
1811,2020-12-10,15:25:21,17:25:21
1812,2020-11-10,14:44:41,16:44:41
1813,2020-11-22,09:10:30,11:10:30
1814,2020-11-25,09:51:23,12:51:23
1815,NULL,NULL,NULL
1816,2020-11-05,14:11:53,16:11:53
1817,2020-12-09,12:10:14,14:10:14
1818,17/11/2020,12:46:21,13:46:21
1819,11/12/2020,14:50:29,15:50:29
1820,2020-12-09,09:07:48,11:7 :48
1821,08/11/2020,10:12:01,"11:12:1 "
1822,2020-11-16,12:51:09,"14:51:9 "
1823,NULL,NULL,NULL
1824,2020-12-05,17:41:51,19:41:51
1825,02/11/2020,13:24:43,14:24:43
1826,2020-11-06,11:00:55,13:0 :55
1827,2020-11-29,11:16:34,13:16:34
1828,2020-11-27,10:24:04,"12:24:4 "
1829,15/11/2020,14:57:07,"15:57:7 "
1830,NULL,NULL,NULL
1831,NULL,NULL,NULL
1832,2020-11-21,15:46:24,17:46:24
1833,2020-12-09,10:44:58,13:44:58
1834,2020-11-04,14:41:48,16:41:48
1835,2020-11-20,16:51:15,18:51:15
1836,2020-11-14,16:22:26,19:22:26
1837,2020-11-11,08:30:32,11:30:32
1838,NULL,NULL,NULL
1839,2020-11-18,08:34:58,10:34:58
1840,2020-11-29,08:55:42,11:55:42
1841,2020-11-12,08:24:35,10:24:35
1842,NULL,NULL,NULL
1843,2020-11-30,15:49:37,17:49:37
1844,2020-11-29,10:08:11,12:8 :11
1845,2020-12-10,08:05:12,10:5 :12
1846,2020-11-10,13:48:28,15:48:28
1847,2020-12-10,11:41:19,14:41:19
1848,NULL,NULL,NULL
1849,2020-11-25,13:29:59,15:29:59
1850,NULL,NULL,NULL
1851,2020-12-10,10:41:06,"12:41:6 "
1852,13/12/2020,12:11:19,13:11:19
1853,08/11/2020,12:06:38,13:6 :38
1854,NULL,NULL,NULL
1855,2020-11-05,14:52:54,16:52:54
1856,2020-11-18,13:28:50,15:28:50
1857,2020-11-28,08:26:16,11:26:16
1858,NULL,NULL,NULL
1859,2020-12-07,09:22:34,11:22:34
1860,2020-11-03,08:41:17,10:41:17
1861,NULL,NULL,NULL
1862,NULL,NULL,NULL
1863,06/12/2020,09:04:23,10:4 :23
1864,04/12/2020,10:56:51,11:56:51
1865,2020-12-14,16:05:53,18:5 :53
1866,2020-12-16,13:21:10,15:21:10
1867,09/11/2020,09:45:13,10:45:13
1868,16/11/2020,14:55:25,15:55:25
1869,2020-11-03,17:14:37,19:14:37
1870,NULL,NULL,NULL
1871,2020-11-12,16:01:15,18:1 :15
1872,2020-12-08,08:22:21,10:22:21
1873,NULL,NULL,NULL
1874,2020-11-12,16:38:26,18:38:26
1875,27/11/2020,08:49:12,9 :49:12
1876,2020-11-05,14:30:38,17:30:38
1877,NULL,NULL,NULL
1878,10/11/2020,14:30:55,15:30:55
1879,2020-11-29,11:06:50,13:6 :50
1880,08/11/2020,08:06:35,9 :6 :35
1881,08/12/2020,10:53:31,11:53:31
1882,2020-12-13,14:34:38,16:34:38
1883,NULL,NULL,NULL
1884,2020-12-01,08:28:07,"10:28:7 "
1885,2020-11-23,15:23:15,17:23:15
1886,14/12/2020,08:23:16,9 :23:16
1887,2020-12-04,17:07:52,19:7 :52
1888,2020-12-07,10:03:02,"12:3 :2 "
1889,NULL,NULL,NULL
1890,2020-11-08,17:35:29,19:35:29
1891,2020-11-21,16:03:35,18:3 :35
1892,2020-11-24,10:55:58,12:55:58
1893,2020-12-02,14:59:02,"16:59:2 "
1894,2020-12-11,17:28:25,19:28:25
1895,10/11/2020,13:40:26,14:40:26
1896,2020-11-16,08:14:42,10:14:42
1897,2020-11-10,11:45:54,13:45:54
1898,2020-11-20,14:27:57,17:27:57
1899,NULL,NULL,NULL
1900,2020-11-08,15:59:11,17:59:11
1901,2020-11-27,13:49:30,15:49:30
1902,2020-12-14,08:53:52,10:53:52
1903,2020-12-01,15:23:46,17:23:46
1904,2020-11-08,16:43:40,19:43:40
1905,2020-11-13,16:39:30,18:39:30
1906,2020-12-07,10:05:46,13:5 :46
1907,2020-11-23,12:01:46,14:1 :46
1908,2020-11-08,12:09:42,14:9 :42
1909,2020-11-22,15:04:05,"17:4 :5 "
1910,NULL,NULL,NULL
1911,2020-11-12,13:51:13,15:51:13
1912,08/12/2020,10:53:10,11:53:10
1913,07/12/2020,17:45:17,18:45:17
1914,NULL,NULL,NULL
1915,2020-12-03,11:15:17,14:15:17
1916,2020-11-29,15:20:58,17:20:58
1917,2020-11-27,10:55:01,"12:55:1 "
1918,2020-12-08,11:03:05,"13:3 :5 "
1919,2020-12-15,15:37:49,17:37:49
1920,2020-12-16,09:49:39,11:49:39
1921,2020-12-10,11:53:43,13:53:43
1922,NULL,NULL,NULL
1923,NULL,NULL,NULL
1924,2020-11-05,15:07:24,17:7 :24
1925,NULL,NULL,NULL
1926,2020-11-03,09:30:48,11:30:48
1927,NULL,NULL,NULL
1928,NULL,NULL,NULL
1929,2020-12-03,16:16:06,"18:16:6 "
1930,2020-11-17,10:57:52,12:57:52
1931,NULL,NULL,NULL
1932,2020-12-08,13:54:48,15:54:48
1933,NULL,NULL,NULL
1934,NULL,NULL,NULL
1935,2020-11-05,10:24:09,"13:24:9 "
1936,2020-11-30,17:19:41,19:19:41
1937,2020-12-13,16:43:26,18:43:26
1938,2020-11-29,16:29:44,19:29:44
1939,2020-11-18,16:09:22,18:9 :22
1940,2020-12-09,12:32:43,14:32:43
1941,26/11/2020,09:04:14,10:4 :14
1942,13/11/2020,13:11:19,14:11:19
1943,2020-11-25,13:43:46,15:43:46
1944,05/12/2020,15:28:01,"16:28:1 "
1945,NULL,NULL,NULL
1946,2020-11-13,12:38:33,15:38:33
1947,2020-12-17,11:37:18,14:37:18
1948,NULL,NULL,NULL
1949,2020-11-02,15:22:35,17:22:35
1950,NULL,NULL,NULL
1951,NULL,NULL,NULL
1952,2020-11-04,13:00:25,15:0 :25
1953,NULL,NULL,NULL
1954,23/11/2020,14:38:58,15:38:58
1955,26/11/2020,11:59:51,12:59:51
1956,2020-11-22,12:09:37,14:9 :37
1957,NULL,NULL,NULL
1958,2020-12-15,09:39:20,11:39:20
1959,2020-11-23,17:08:05,"19:8 :5 "
1960,2020-11-29,12:31:15,14:31:15
1961,03/12/2020,16:44:32,17:44:32
1962,NULL,NULL,NULL
1963,2020-11-09,08:13:50,10:13:50
1964,NULL,NULL,NULL
1965,2020-11-30,10:14:04,"12:14:4 "
1966,2020-11-22,17:35:56,19:35:56
1967,NULL,NULL,NULL
1968,2020-12-15,16:27:59,19:27:59
1969,2020-11-09,08:12:00,"11:12:0 "
1970,2020-12-03,08:57:09,"10:57:9 "
1971,NULL,NULL,NULL
1972,2020-12-14,08:31:23,10:31:23
1973,01/12/2020,08:42:41,9 :42:41
1974,2020-11-04,08:50:25,10:50:25
1975,2020-11-26,12:29:09,"14:29:9 "
1976,2020-12-08,14:12:27,17:12:27
1977,2020-12-10,11:06:07,"14:6 :7 "
1978,16/11/2020,13:40:24,14:40:24
1979,08/11/2020,16:58:52,17:58:52
1980,2020-11-28,17:15:22,20:15:22
1981,2020-11-24,09:11:03,"11:11:3 "
1982,2020-11-08,13:17:01,"15:17:1 "
1983,2020-12-13,10:46:31,12:46:31
1984,NULL,NULL,NULL
1985,NULL,NULL,NULL
1986,2020-11-14,08:26:46,10:26:46
1987,2020-12-16,12:11:46,15:11:46
1988,2020-11-13,14:17:33,17:17:33
1989,NULL,NULL,NULL
1990,2020-12-04,09:47:14,11:47:14
1991,2020-11-15,12:01:40,14:1 :40
1992,2020-12-07,08:41:21,10:41:21
1993,2020-12-09,16:28:23,18:28:23
1994,04/12/2020,08:12:00,"9 :12:0 "
1995,2020-11-10,15:59:27,17:59:27
1996,2020-12-04,11:04:15,13:4 :15
1997,NULL,NULL,NULL
1998,2020-12-09,09:32:29,12:32:29
1999,25/11/2020,14:06:37,15:6 :37
2000,2020-12-12,11:20:32,13:20:32
2001,2020-12-02,15:01:46,18:1 :46
2002,2020-11-11,17:45:22,20:45:22
2003,NULL,NULL,NULL
2004,2020-11-18,13:01:54,15:1 :54
2005,NULL,NULL,NULL
2006,NULL,NULL,NULL
2007,2020-11-12,15:55:15,18:55:15
2008,2020-12-05,11:38:25,13:38:25
2009,30/11/2020,10:55:01,"11:55:1 "
2010,2020-12-02,14:03:28,16:3 :28
2011,NULL,NULL,NULL
2012,2020-11-17,08:29:51,10:29:51
2013,2020-12-15,08:46:58,10:46:58
2014,13/12/2020,17:20:34,18:20:34
2015,NULL,NULL,NULL
2016,23/11/2020,13:51:57,14:51:57
2017,NULL,NULL,NULL
2018,2020-12-06,11:21:46,13:21:46
2019,2020-12-11,13:40:13,15:40:13
2020,05/11/2020,09:48:37,10:48:37
2021,2020-11-02,12:07:32,14:7 :32
2022,2020-11-19,08:00:56,10:0 :56
2023,05/11/2020,10:02:13,11:2 :13
2024,2020-11-04,12:50:18,14:50:18
2025,2020-12-16,15:20:17,17:20:17
2026,2020-11-21,17:01:59,19:1 :59
2027,14/11/2020,12:31:20,13:31:20
2028,09/11/2020,17:28:24,18:28:24
2029,2020-11-18,16:01:48,18:1 :48
2030,NULL,NULL,NULL
2031,02/11/2020,14:24:23,15:24:23
2032,NULL,NULL,NULL
2033,2020-11-19,14:27:34,16:27:34
2034,2020-12-07,09:45:54,11:45:54
2035,01/11/2020,11:00:58,12:0 :58
2036,NULL,NULL,NULL
2037,NULL,NULL,NULL
2038,29/11/2020,12:01:21,13:1 :21
2039,2020-12-05,08:47:50,10:47:50
2040,2020-11-19,17:39:55,19:39:55
2041,10/11/2020,10:08:39,11:8 :39
2042,07/12/2020,13:48:54,14:48:54
2043,2020-12-13,10:23:36,12:23:36
2044,NULL,NULL,NULL
2045,NULL,NULL,NULL
2046,NULL,NULL,NULL
2047,2020-12-12,15:10:42,18:10:42
2048,NULL,NULL,NULL
2049,2020-11-09,12:34:13,14:34:13
2050,2020-12-09,13:32:04,"16:32:4 "
2051,2020-12-04,15:19:29,17:19:29
2052,2020-11-08,09:44:58,12:44:58
2053,2020-11-13,12:28:54,14:28:54
2054,2020-11-05,11:18:34,14:18:34
2055,NULL,NULL,NULL
2056,29/11/2020,11:01:22,12:1 :22
2057,2020-11-20,12:54:47,14:54:47
2058,03/11/2020,17:30:23,18:30:23
2059,2020-12-12,12:07:13,14:7 :13
2060,2020-11-30,14:05:49,17:5 :49
2061,2020-12-12,16:06:35,18:6 :35
2062,2020-11-18,09:13:40,11:13:40
2063,2020-11-20,09:34:58,11:34:58
2064,NULL,NULL,NULL
2065,2020-12-03,10:20:52,12:20:52
2066,NULL,NULL,NULL
2067,24/11/2020,08:01:12,9 :1 :12
2068,2020-12-11,11:10:43,13:10:43
2069,06/12/2020,10:23:19,11:23:19
2070,2020-12-14,09:49:26,11:49:26
2071,NULL,NULL,NULL
2072,2020-12-09,15:25:27,17:25:27
2073,07/12/2020,17:12:16,18:12:16
2074,NULL,NULL,NULL
2075,07/12/2020,15:23:39,16:23:39
2076,2020-12-06,11:16:12,13:16:12
2077,2020-11-25,17:47:58,19:47:58
2078,08/11/2020,08:16:54,9 :16:54
2079,23/11/2020,11:30:39,12:30:39
2080,2020-12-10,16:38:44,18:38:44
2081,2020-12-16,15:23:59,17:23:59
2082,2020-11-12,08:28:10,10:28:10
2083,NULL,NULL,NULL
2084,2020-11-15,14:21:18,16:21:18
2085,2020-11-11,12:20:30,14:20:30
2086,2020-12-09,14:05:12,16:5 :12
2087,2020-11-06,12:43:33,14:43:33
2088,2020-11-12,12:29:52,15:29:52
2089,NULL,NULL,NULL
2090,2020-11-05,10:31:09,"13:31:9 "
2091,2020-11-12,11:38:10,14:38:10
2092,2020-11-07,17:01:00,"19:1 :0 "
2093,30/11/2020,13:09:58,14:9 :58
2094,29/11/2020,14:23:59,15:23:59
2095,2020-12-03,09:42:00,"11:42:0 "
2096,NULL,NULL,NULL
2097,2020-11-18,09:46:27,12:46:27
2098,2020-12-14,09:04:40,11:4 :40
2099,2020-11-30,14:52:06,"16:52:6 "
2100,2020-11-10,10:45:11,12:45:11
2101,2020-12-12,16:43:00,"18:43:0 "
2102,2020-12-09,10:57:45,12:57:45
2103,2020-11-29,12:29:30,14:29:30
2104,2020-11-23,12:48:22,14:48:22
2105,NULL,NULL,NULL
2106,2020-12-10,10:12:30,12:12:30
2107,2020-11-09,12:48:12,14:48:12
2108,2020-12-02,11:00:57,14:0 :57
2109,2020-12-15,16:33:20,18:33:20
2110,13/11/2020,11:46:54,12:46:54
2111,2020-11-26,13:46:38,15:46:38
2112,2020-12-14,11:51:52,13:51:52
2113,2020-11-23,09:17:06,"11:17:6 "
2114,2020-11-09,14:33:27,16:33:27
2115,2020-12-16,11:41:54,13:41:54
2116,2020-11-20,17:12:23,19:12:23
2117,15/11/2020,14:33:52,15:33:52
2118,NULL,NULL,NULL
2119,18/11/2020,12:44:13,13:44:13
2120,2020-11-04,10:51:36,12:51:36
2121,NULL,NULL,NULL
2122,2020-11-26,13:29:14,16:29:14
2123,2020-11-05,11:29:46,13:29:46
2124,NULL,NULL,NULL
2125,2020-11-19,14:11:16,16:11:16
2126,2020-12-12,11:06:30,13:6 :30
2127,13/11/2020,13:59:58,14:59:58
2128,30/11/2020,09:57:08,"10:57:8 "
2129,2020-11-21,16:22:44,18:22:44
2130,2020-11-11,14:45:44,16:45:44
2131,NULL,NULL,NULL
2132,2020-12-04,10:58:43,12:58:43
2133,2020-11-28,08:23:26,10:23:26
2134,NULL,NULL,NULL
2135,15/11/2020,14:31:39,15:31:39
2136,2020-11-24,12:58:39,14:58:39
2137,2020-11-19,16:43:02,"18:43:2 "
2138,12/12/2020,17:14:58,18:14:58
2139,2020-11-22,09:10:16,11:10:16
2140,2020-11-16,10:42:34,13:42:34
2141,NULL,NULL,NULL
2142,2020-12-02,12:48:33,14:48:33
2143,2020-12-14,11:43:46,13:43:46
2144,2020-11-10,16:15:16,18:15:16
2145,NULL,NULL,NULL
2146,2020-11-22,15:08:15,18:8 :15
2147,2020-11-08,10:39:54,12:39:54
2148,NULL,NULL,NULL
2149,03/11/2020,14:33:58,15:33:58
2150,2020-11-10,17:17:01,"19:17:1 "
2151,2020-11-11,12:19:50,14:19:50
2152,2020-12-09,10:28:54,12:28:54
2153,26/11/2020,10:39:34,11:39:34
2154,NULL,NULL,NULL
2155,23/11/2020,08:13:38,9 :13:38
2156,2020-12-10,15:16:52,17:16:52
2157,01/11/2020,17:12:42,18:12:42
2158,NULL,NULL,NULL
2159,2020-12-14,10:13:00,"12:13:0 "
2160,2020-12-12,17:06:33,19:6 :33
2161,23/11/2020,16:32:57,17:32:57
2162,2020-12-02,10:44:52,12:44:52
2163,2020-12-04,13:40:43,15:40:43
2164,2020-11-20,11:27:48,13:27:48
2165,NULL,NULL,NULL
2166,NULL,NULL,NULL
2167,08/11/2020,13:05:02,"14:5 :2 "
2168,NULL,NULL,NULL
2169,2020-11-10,14:34:56,16:34:56
2170,01/12/2020,12:49:16,13:49:16
2171,08/11/2020,16:29:57,17:29:57
2172,2020-12-13,16:14:32,18:14:32
2173,2020-12-14,08:32:42,10:32:42
2174,2020-12-04,11:46:03,"13:46:3 "
2175,2020-11-30,16:39:55,18:39:55
2176,NULL,NULL,NULL
2177,NULL,NULL,NULL
2178,2020-12-12,13:21:47,16:21:47
2179,2020-12-05,15:58:32,17:58:32
2180,2020-11-08,13:37:32,15:37:32
2181,NULL,NULL,NULL
2182,NULL,NULL,NULL
2183,NULL,NULL,NULL
2184,2020-11-19,11:17:09,"13:17:9 "
2185,2020-11-09,10:08:01,"12:8 :1 "
2186,11/12/2020,16:58:35,17:58:35
2187,2020-12-02,15:36:16,17:36:16
2188,16/11/2020,12:39:25,13:39:25
2189,NULL,NULL,NULL
2190,2020-11-24,11:14:58,14:14:58
2191,2020-12-08,17:23:48,19:23:48
2192,2020-11-22,11:53:48,13:53:48
2193,NULL,NULL,NULL
2194,2020-12-10,10:11:42,12:11:42
2195,2020-12-17,11:55:22,14:55:22
2196,2020-12-03,08:00:54,10:0 :54
2197,2020-11-07,09:20:34,11:20:34
2198,NULL,NULL,NULL
2199,NULL,NULL,NULL
2200,2020-11-22,11:56:35,13:56:35
2201,2020-11-06,15:57:36,17:57:36
2202,2020-11-09,08:30:51,10:30:51
2203,2020-11-08,10:21:45,12:21:45
2204,2020-11-15,12:04:18,14:4 :18
2205,2020-11-20,10:59:35,13:59:35
2206,NULL,NULL,NULL
2207,NULL,NULL,NULL
2208,2020-12-12,11:38:10,13:38:10
2209,2020-11-04,15:04:38,17:4 :38
2210,05/11/2020,08:57:06,"9 :57:6 "
2211,07/12/2020,10:47:37,11:47:37
2212,2020-11-16,11:24:06,"13:24:6 "
2213,2020-11-11,15:58:00,"17:58:0 "
2214,19/11/2020,08:22:29,9 :22:29
2215,08/12/2020,11:08:29,12:8 :29
2216,2020-11-04,11:54:07,"13:54:7 "
2217,02/12/2020,17:20:44,18:20:44
2218,2020-11-06,15:28:51,17:28:51
2219,23/11/2020,09:03:23,10:3 :23
2220,NULL,NULL,NULL
2221,NULL,NULL,NULL
2222,NULL,NULL,NULL
2223,2020-11-08,10:08:12,12:8 :12
2224,2020-11-06,12:12:31,14:12:31
2225,2020-11-19,11:06:14,13:6 :14
2226,2020-11-13,16:24:11,18:24:11
2227,NULL,NULL,NULL
2228,2020-11-14,10:43:27,13:43:27
2229,NULL,NULL,NULL
2230,NULL,NULL,NULL
2231,2020-12-05,16:16:27,18:16:27
2232,2020-11-02,10:58:25,12:58:25
2233,13/12/2020,14:22:58,15:22:58
2234,22/11/2020,17:18:15,18:18:15
2235,2020-11-18,10:04:49,12:4 :49
2236,NULL,NULL,NULL
2237,09/12/2020,14:35:34,15:35:34
2238,2020-12-16,15:26:12,17:26:12
2239,2020-12-09,15:07:46,17:7 :46
2240,2020-11-03,08:54:49,10:54:49
2241,2020-11-21,09:10:58,12:10:58
2242,2020-12-13,11:33:53,13:33:53
2243,07/12/2020,08:43:32,9 :43:32
2244,2020-12-09,15:56:13,17:56:13
2245,2020-12-02,09:30:07,"11:30:7 "
2246,2020-11-14,12:48:09,"14:48:9 "
2247,2020-11-19,15:09:01,"17:9 :1 "
2248,29/11/2020,12:35:40,13:35:40
2249,NULL,NULL,NULL
2250,2020-11-03,17:11:18,19:11:18
2251,2020-11-30,15:34:37,18:34:37
2252,2020-12-08,14:35:08,"16:35:8 "
2253,NULL,NULL,NULL
2254,10/11/2020,10:03:39,11:3 :39
2255,NULL,NULL,NULL
2256,15/12/2020,08:36:30,9 :36:30
2257,NULL,NULL,NULL
2258,NULL,NULL,NULL
2259,2020-11-16,10:01:29,12:1 :29
2260,2020-11-03,08:11:37,10:11:37
2261,2020-11-25,09:28:57,11:28:57
2262,2020-11-08,17:44:52,19:44:52
2263,NULL,NULL,NULL
2264,2020-11-03,13:17:12,15:17:12
2265,2020-11-23,14:35:13,16:35:13
2266,2020-12-15,16:46:36,18:46:36
2267,2020-12-08,13:17:52,15:17:52
2268,2020-12-13,15:11:23,17:11:23
2269,2020-11-18,15:23:05,"17:23:5 "
2270,NULL,NULL,NULL
2271,2020-12-11,09:07:49,11:7 :49
2272,NULL,NULL,NULL
2273,30/11/2020,11:30:55,12:30:55
2274,2020-12-08,12:40:34,14:40:34
2275,2020-11-08,16:41:43,18:41:43
2276,2020-12-12,13:58:31,15:58:31
2277,2020-11-24,15:39:47,18:39:47
2278,2020-12-08,09:42:04,"11:42:4 "
2279,2020-11-09,14:31:17,16:31:17
2280,2020-12-05,10:16:25,12:16:25
2281,2020-11-20,13:07:25,15:7 :25
2282,04/12/2020,12:48:21,13:48:21
2283,NULL,NULL,NULL
2284,NULL,NULL,NULL
